BRM_BILLER_ACCOUNT_T_ACCOUNT_NO,BRM_BILLINFO_T_ACTG_CYCLE_DOM,TOTAL_AMOUNT,THRESHOLD,WEIGHTED_THRESHOLD,BILLSHOCK,PROXIMITY
177197963,23,36.2367,44.94,47.936,No,0.755939168892
177200925,24,26.6667,27.3,25.48,Yes,1.0
177204816,5,32.565,31.2,108.16,No,0.301081730769
177206885,12,46.14,48.91,123.905333333,No,0.372381065114
177209515,19,37.8567,24.31,38.896,No,0.973280028795
177213748,8,55.575133,133.53,409.492,No,0.135717261876
177215319,18,47.975,78.98,136.898666667,No,0.35044168923
177215819,10,19.0434501,16.12,45.136,No,0.421912666164
177221102,16,181.7707331,23.43,46.86,Yes,1.0
177222227,20,58.3316332,49.16,72.1013333333,No,0.809022947333
177224194,20,147.0964833,214.99,315.318666667,No,0.466501031655
177224605,11,7.9325334,51.19,136.506666667,No,0.0581109596601
177226958,24,54.72893745,57.35,53.5266666667,Yes,1.0
177230023,14,72.75166,39.2,88.8533333333,No,0.818783688475
177232434,10,38.13593325,25.2,70.56,No,0.540475244473
177236881,20,16.36621255,17.18,25.1973333333,No,0.649521611414
177238690,23,18.34833,30.3,32.32,No,0.567708230198
177242550,5,91.0118167,108.26,375.301333333,No,0.242503312982
177243926,16,41.61166,48.75,97.5,No,0.42678625641
177251777,8,129.894433,208.32,638.848,No,0.203326038432
177254327,8,23.226084,31.17,95.588,No,0.242981169184
177255180,20,18.876633,32.5,47.6666666667,No,0.39601327972
177255215,22,28.589034,38.24,45.888,No,0.623017651674
177258774,5,107.200134,80.5,279.066666667,No,0.384138081701
177263282-1,10,12.75,0.0,0.0,Yes,1.0
177263511,25,7.9167,23.49,18.792,No,0.421280332056
177263668,11,38.6467,50.88,135.68,No,0.284837116745
177267708,12,35.3303334,36.48,92.416,No,0.382296717019
177268447,4,14.6897835,49.76,179.136,No,0.0820035252546
177278610,20,16.5,61.76,90.5813333333,No,0.182156735751
177279122,25,56.67864205,81.84,65.472,No,0.86569284656
177283628,5,24.19417,32.6,113.013333333,No,0.21408243865
177285233,4,27.5167,33.02,118.872,No,0.231481761895
177286574-1,11,37.2116332,0.0,0.0,Yes,1.0
177288190,5,18.9167,88.58,307.077333333,No,0.0616023976588
177289602,5,57.2267668,62.19,215.592,No,0.265440122082
177290183,4,18.33,28.99,104.364,No,0.175635276532
177303101,4,94.7842338,107.54,387.144,No,0.244829401463
177305476,3,39.3575,28.79,107.482666667,No,0.366175321292
177306637,4,14.1950334,13.6,48.96,No,0.289931237745
177307796,17,50.325567,50.34,93.968,No,0.535560690873
177308140,11,34.03260835,42.87,114.32,No,0.297696014258
177309823,3,27.6267668,48.02,179.274666667,No,0.154103015856
177316366,16,124.9043066,141.04,282.08,No,0.44279745675
177316866,12,29.0333,66.03,167.276,No,0.173565245463
177319541,4,40.5379501,36.55,131.58,No,0.308085956072
177319983,20,10.4167,19.0,27.8666666667,No,0.373805023923
177322046,25,30.38666,41.77,33.416,No,0.909344625329
177322502,20,40.0,48.0,70.4,No,0.568181818182
177322842,24,16.3334,16.66,15.5493333333,Yes,1.0
177324026,23,44.12369175,58.71,62.624,No,0.704581178941
177325083,14,113.1667,133.64,302.917333333,No,0.373589384122
177328133,11,28.73666,27.67,73.7866666667,No,0.389455999277
177328940,4,8.75,10.5,37.8,No,0.231481481481
177329338,5,66.505,68.26,236.634666667,No,0.28104504271
177338373,4,53.6667,79.82,287.352,No,0.186762924914
177344768,21,34.0467,37.34,49.7866666667,No,0.683851767542
177345032,3,18.4249665,22.24,83.0293333333,No,0.221909122479
177345258,3,25.4,48.81,182.224,No,0.139388884011
177345827,3,18.9734501,15.89,59.3226666667,No,0.319834747258
177349967,12,102.8728829,146.5,371.133333333,No,0.277185781121
177358413,21,24.2001,35.08,46.7733333333,No,0.517390963512
177360779,5,17.2,20.64,71.552,No,0.240384615385
177362453,4,18.94507505,24.3,87.48,No,0.216564643919
177363476,12,9.5834,11.5,29.1333333333,No,0.328949656751
177370055,24,9.5834,11.5,10.7333333333,No,0.892863354037
177372842,13,28.33,51.5,123.6,No,0.229207119741
177373387,23,13.85,35.75,38.1333333333,No,0.363199300699
177373401,23,19.958201,34.41,36.704,No,0.54376092524
177374275,3,40.83,65.55,244.72,No,0.166843739784
177377778,14,27.7167,33.67,76.3186666667,No,0.363170652877
177380875,21,38.09563745,195.81,261.08,No,0.145915571664
177381310-1,14,50.0867,0.0,0.0,Yes,1.0
177383094-1,14,12.55,0.0,0.0,Yes,1.0
177383458,21,12.51875,38.75,51.6666666667,No,0.242298387097
177384108,14,36.67,45.65,103.473333333,No,0.354390825333
177390399,11,36.2250501,0.0,0.0,Yes,1.0
177390548,14,22.4357,0.0,0.0,Yes,1.0
177391787,4,23.39163325,60.94,219.384,No,0.106624153311
177392211,9,45.55,105.99,310.904,No,0.146508246919
177396351,14,40.83,89.94,203.864,No,0.20028057921
177397067,14,29.379567,35.62,80.7386666667,No,0.363884718598
177398148,14,189.4659501,101.72,230.565333333,No,0.821745174614
177398524,17,67.4167,143.39,267.661333333,No,0.251873138195
177399423,22,12.9,21.98,26.376,No,0.489080982712
177403180,11,25.0625,28.55,76.1333333333,No,0.329192206655
177409857,20,14.1950334,17.0,24.9333333333,No,0.56931952139
177416378,5,25.0,32.55,112.84,No,0.221552640907
177418245,14,40.83,73.3,166.146666667,No,0.245746729797
177423935,25,41.7917001,36.0,28.8,Yes,1.0
177425493,5,19.358367,14.0,48.5333333333,No,0.398867451923
177430456,14,65.8,83.15,188.473333333,No,0.349121007393
177430956,14,31.724,18.5,41.9333333333,No,0.75653418124
177431742,14,27.97,26.23,59.4546666667,No,0.470442465968
177433040,14,68.0434668,81.52,184.778666667,No,0.368243087947
177438670-1,21,30.3,0.0,0.0,Yes,1.0
177439262-1,6,40.4,0.0,0.0,Yes,1.0
177442552,3,37.033367,0.0,0.0,Yes,1.0
177442803-1,5,15.8333,0.0,0.0,Yes,1.0
177445920,21,39.266633,47.15,62.8666666667,No,0.624601797455
177453362,11,12.525,36.74,97.9733333333,No,0.127840909091
177454205,12,15.5452332,18.58,47.0693333333,No,0.330262446887
177455080,3,158.6560581,151.94,567.242666667,No,0.279696975251
177457708,3,98.70321655,182.75,682.266666667,No,0.144669557187
177457991,4,107.496667,127.14,457.704,No,0.234860667593
177458721,12,33.142367,85.84,217.461333333,No,0.152405793214
177461533-1,14,37.89624175,0.0,0.0,Yes,1.0
177463546,20,20.0,47.0,68.9333333333,No,0.290135396518
177464810,20,44.7167,45.56,66.8213333333,No,0.669197960731
177466947,12,16.0636,17.9,45.3466666667,No,0.354239929433
177470363,5,23.45,28.14,97.552,No,0.240384615385
177473888,22,12.5,15.0,18.0,No,0.694444444444
177477871,5,14.1808667,17.1,59.28,No,0.239218399123
177480592,13,36.1167,99.01,237.624,No,0.151990960509
177482696-1,14,48.3333,0.0,0.0,Yes,1.0
177487259,5,236.8941004,367.37,1273.54933333,No,0.186010933538
177487964,5,56.3192,75.12,260.416,No,0.216266281642
177488283,5,88.483333,128.97,447.096,No,0.197906787357
177491266,17,19.358367,30.27,56.504,No,0.342601709613
177496727,12,14.762867,8.57,21.7106666667,No,0.679982205368
177500008,8,50.625,153.45,470.58,No,0.10758000765
177501667,20,15.8,75.0,110.0,No,0.143636363636
177502920,21,56.153367,63.9,85.2,No,0.659077077465
177509916-1,4,31.86442505,32.45,116.82,No,0.272765151943
177510453,11,37.575,106.03,282.746666667,No,0.132892813355
177510464,10,51.3023417,46.1,129.08,No,0.397446093121
177512262,17,86.6820465,105.8,197.493333333,No,0.438911253544
177514797,20,33.3333,40.0,58.6666666667,No,0.56818125
177516766,22,12.5,38.0,45.6,No,0.274122807018
177519167,22,78.383333,114.08,136.896,No,0.572575772849
177519543,21,41.3658666,46.59,62.12,No,0.665902553123
177523334,16,124.8067418,532.88,1065.76,No,0.117105860419
177523607-1,8,44.78377505,0.0,0.0,Yes,1.0
177524084,18,49.2566,98.93,171.478666667,No,0.287246226936
177532539,5,45.45,51.25,177.666666667,No,0.255816135084
177533427,18,34.9167,88.02,152.568,No,0.2288599182
177533449,10,25.0,40.05,112.14,No,0.222935616194
177535587,20,8.8132664,36.8,53.9733333333,No,0.163289273715
177536533,20,119.2365,165.72,243.056,No,0.490572131525
177539445,22,21.6667,32.5,39.0,No,0.555556410256
177544533,20,23.36829995,42.85,62.8466666667,No,0.371830380025
177547138,8,45.55,56.75,174.033333333,No,0.261731469067
177547503,23,25.8,30.96,33.024,No,0.78125
177548480,24,38.6325,76.41,71.316,No,0.541708732963
177551690,8,26.1906833,29.32,89.9146666667,No,0.291283772392
177553909,5,50.2,57.55,199.506666667,No,0.251620664305
177555387,22,71.9833,55.81,66.972,Yes,1.0
177559905,20,139.972633,253.34,371.565333333,No,0.376710689731
177561114,20,36.25,128.18,187.997333333,No,0.192821883998
177568439,20,36.2611668,46.09,67.5986666667,No,0.536418373143
177574426,21,22.038118,54.16,72.2133333333,No,0.305180733013
177580128,8,58.516633,61.73,189.305333333,No,0.309112437403
177587830-1,25,36.1528167,47.18,37.744,No,0.957842748516
177590335,16,120.55,218.81,437.62,No,0.275467300398
177590880,18,112.2946171,314.29,544.769333333,No,0.206132412801
177592213,20,21.75668,18.1,26.5466666667,No,0.819563535912
177592859,20,36.2250501,167.84,246.165333333,No,0.147157398686
177594420,25,32.63,23.4,18.72,Yes,1.0
177594577,13,20.6417,27.44,65.856,No,0.313436892614
177595603,20,20.6417,64.32,94.336,No,0.21881042232
177596331-1,25,29.3,108.29,86.632,No,0.33821220796
177598242,20,31.8167,39.36,57.728,No,0.551148489468
177599027,24,26.6555499,28.35,26.46,Yes,1.0
177606743,19,97.00274175,97.25,155.6,No,0.623410936697
177611524-1,8,37.0833,0.0,0.0,Yes,1.0
177614378,10,79.769401,115.67,323.876,No,0.246296116415
177617042,18,22.0153,52.19,90.4626666667,No,0.24336337642
177618189,8,22.32266255,46.05,141.22,No,0.158070121442
177619862,20,40.334867,92.54,135.725333333,No,0.297180091656
177620296,12,25.3141,26.19,66.348,No,0.38153523844
177621173,22,36.67,44.0,52.8,No,0.694507575758
177625600-1,19,30.8333,33.1,52.96,No,0.582199773414
177628910,22,29.72,35.67,42.804,No,0.694327632932
177629740-1,14,19.3423668,0.0,0.0,Yes,1.0
177632187,24,44.22996,81.77,76.3186666667,No,0.579543143661
177633053,21,16.833367,25.17,33.56,No,0.501590196663
177642645-1,14,15.5607165,18.58,42.1146666667,No,0.36948449867
177645353,14,14.205425,25.75,58.3666666667,No,0.243382495717
177655297,17,36.447133,63.68,118.869333333,No,0.30661510398
177655366,20,50.7167,60.39,88.572,No,0.572604209005
177659042,5,61.783333,94.86,328.848,No,0.187878086532
177660987,21,87.3734,0.0,0.0,Yes,1.0
177663015,11,44.8105167,73.84,196.906666667,No,0.227572369481
177663173,14,25.8,25.53,57.868,No,0.445842261699
177664721,20,45.09,48.8,71.5733333333,No,0.629983233979
177664823,3,56.9356338,176.66,659.530666667,No,0.0863275002628
177667166,12,127.3285417,228.48,578.816,No,0.219981033178
177671504,23,48.816633,56.0,59.7333333333,No,0.817242739955
177675279,20,27.760005,38.2,56.0266666667,No,0.495478432889
177680038,25,38.1712005,126.0,100.8,No,0.378682544643
177688887,4,92.627,661.69,2382.084,No,0.0388848588043
177690518,18,29.17,44.0,76.2666666667,No,0.382473776224
177695944,23,36.6667,44.7,47.68,No,0.76901635906
177697902,23,14.5834,17.5,18.6666666667,No,0.781253571429
177700168,23,50.7119332,112.84,120.362666667,No,0.421326102224
177700997,23,24.1667,31.15,33.2266666667,No,0.727328451043
177707063,23,12.5,55.5,59.2,No,0.211148648649
177707552,24,28.991867,61.56,57.456,No,0.504592505569
177709021,24,29.17,54.5,50.8666666667,No,0.573460026212
177711058,21,44.83,52.52,70.0266666667,No,0.640184691546
177711638,11,38.225,84.12,224.32,No,0.170403887304
177712800,5,20.4987833,16.96,58.7946666667,No,0.348650387223
177714299,6,35.9741,34.54,115.133333333,No,0.312455993052
177717485,28,76.3834,104.56,41.824,Yes,1.0
177719669,6,19.1407251,16.37,54.5666666667,No,0.350776880269
177720924,20,73.0625334,135.36,198.528,No,0.368021303796
177721107,20,36.67,46.2,67.76,No,0.541174734357
177721969,8,31.86442505,48.83,149.745333333,No,0.212790771777
177726384,20,124.8792835,184.02,269.896,No,0.462694087723
177726613,25,50.29285495,183.7,146.96,No,0.342221386432
177731494,10,73.6834,78.0,218.4,No,0.337378205128
177731994,21,45.163867,48.0,64.0,No,0.705685421875
177732815,20,50.52824895,60.04,88.0586666667,No,0.573802112417
177736693,22,55.1375,102.85,123.42,No,0.44674688057
177738548,12,48.95579995,105.41,267.038666667,No,0.183328506546
177739072,10,35.8334,33.75,94.5,No,0.379189417989
177739594,8,105.823367,132.75,407.1,No,0.259944404323
177740337,10,25.9067,17.82,49.896,No,0.519213965047
177745423,5,22.5,15.3,53.04,No,0.424208144796
177746355,20,26.67,109.89,161.172,No,0.165475392748
177746673,6,31.8167,39.36,131.2,No,0.242505335366
177747221,5,33.4666332,52.47,181.896,No,0.183987735849
177750635,21,55.2367,44.64,59.52,No,0.928035954301
177752842,8,47.52545005,77.5,237.666666667,No,0.199966830505
177761161,22,20.83,26.1,31.32,No,0.665070242656
177763072,23,126.3458165,136.11,145.184,No,0.87024614627
177763254,23,110.290234,221.58,236.352,No,0.466635501286
177764051,24,32.63,29.29,27.3373333333,Yes,1.0
177765063,22,-10.623133,47.2,56.64,No,-0.187555314266
177765698,23,45.45,107.45,114.613333333,No,0.396550721266
177768033,23,93.55020175,138.56,147.797333333,No,0.632962717528
177768657,25,35.0,250.98,200.784,No,0.17431667862
177778819,8,29.3,0.0,0.0,Yes,1.0
177779865-1,14,24.14350825,33.55,76.0466666667,No,0.317482794556
177781905,20,186.004567,196.7,288.493333333,No,0.644744767066
177782702,11,10.3167,13.86,36.96,No,0.279131493506
177783418,18,85.62,98.14,170.109333333,No,0.503323352824
177783429,23,35.0,42.0,44.8,No,0.78125
177785589,24,44.7167,64.24,59.9573333333,No,0.745808686177
177785841,11,30.45,36.55,97.4666666667,No,0.312414500684
177788708,25,57.51125,103.65,82.92,No,0.693575132658
177790564,8,84.0364167,73.17,224.388,No,0.374513863041
177793261,14,40.06,0.0,0.0,Yes,1.0
177797925,25,38.14142,97.96,78.368,No,0.486696355655
177797970-1,22,-11.277867,79.45,95.34,No,-0.118291032096
177798846,25,27.0978833,78.0,62.4,No,0.434260950321
177801013,25,62.8849666,102.33,81.864,No,0.768163864458
177801251,10,33.675,27.0,75.6,No,0.445436507937
177802478,18,12.5,27.85,48.2733333333,No,0.258942135064
177802661,10,33.6334,26.99,75.572,No,0.445051077119
177803140,20,28.33,41.25,60.5,No,0.46826446281
177805039,25,155.346634,190.22,152.176,Yes,1.0
177811899,20,17.5001,22.0,32.2666666667,No,0.542358471074
177812356-1,14,24.0833,0.0,0.0,Yes,1.0
177813006,22,24.17,36.8,44.16,No,0.547327898551
177815360,5,43.9441165,313.38,1086.384,No,0.0404498929476
177818830,23,12.75,26.7,28.48,No,0.44768258427
177819240,20,64.30670005,113.58,166.584,No,0.386031672009
177820572,14,12.5,9.6,21.76,No,0.574448529412
177823428,4,59.3970334,68.43,246.348,No,0.24111027246
177832430,8,121.736167,127.69,391.582666667,No,0.310882419889
177833873,16,45.033167,59.0,118.0,No,0.381637008475
177842374,23,40.4167,48.5,51.7333333333,No,0.78125064433
177844514,20,37.29334,38.2,56.0266666667,No,0.6656355307
177847540,12,18.75,24.0,60.8,No,0.308388157895
177856369,25,36.1167,49.43,39.544,No,0.913329455796
177858532,23,284.7067341,588.33,627.552,No,0.453678315263
177859180,20,33.90833,40.6,59.5466666667,No,0.569441278549
177859679,5,29.17,40.0,138.666666667,No,0.210360576923
177869273,8,72.1724666,96.8,296.853333333,No,0.243124999775
177872109,12,48.29,55.9,141.613333333,No,0.340998964316
177872369,8,10.4167,25.97,79.6413333333,No,0.130795148248
177874521-1,11,17.2,0.0,0.0,Yes,1.0
177876761,18,35.105,36.3,62.92,No,0.557930705658
177878387,17,33.833,41.5,77.4666666667,No,0.436742685026
177879402,19,18.41,71.5,114.4,No,0.160926573427
177882918-1,11,14.17,0.0,0.0,Yes,1.0
177882952,20,12.1195499,17.35,25.4466666667,No,0.47627259235
177884410-1,11,10.4167,0.0,0.0,Yes,1.0
177895037,21,41.696133,94.54,126.053333333,No,0.330781677068
177902606,24,17.372,21.64,20.1973333333,No,0.860113546343
177904380,5,30.3,-51.72,-179.296,Yes,-0.168994288774
177909089,17,93.9400671,270.47,504.877333333,No,0.18606513087
177909783,8,20.83,25.0,76.6666666667,No,0.271695652174
177916920,20,40.47732505,42.88,62.8906666667,No,0.64361418308
177921494,20,15.06,38.5,56.4666666667,No,0.266706021251
177923587,25,81.6227,132.7,106.16,No,0.768864920874
177925818,24,34.218167,48.07,44.8653333333,No,0.762686119944
177928208,19,19.2667,40.72,65.152,No,0.295719241159
177929276,22,8.1667,10.1,12.12,No,0.673820132013
177930166,12,104.625,114.8,290.826666667,No,0.359750366771
177932431,5,27.0834,31.5,109.2,No,0.248016483516
177932895,5,45.09,55.55,192.573333333,No,0.234144568303
177935809,12,10.5367,42.28,107.109333333,No,0.09837331325
177937663,12,25.0009836,27.34,69.2613333333,No,0.36096595888
177938948,5,102.9933,155.91,540.488,No,0.190556127056
177939494,11,68.916734,104.4,278.4,No,0.247545739943
177940260,20,50.8112165,54.7,80.2266666667,No,0.633345726691
177940282,8,37.22,66.55,204.086666667,No,0.182373501454
177941556,16,75.9333,109.61,219.22,No,0.346379436183
177942875,8,48.8501,62.71,192.310666667,No,0.25401659121
177944515,20,40.6592002,57.99,85.052,No,0.478051076988
177944913-1,8,38.5231336,0.0,0.0,Yes,1.0
177945209,20,25.0,36.5,53.5333333333,No,0.46699875467
177947201,25,43.4167,83.32,66.656,No,0.651354716755
177955223,22,36.67,77.05,92.46,No,0.396603936838
177956531,25,40.4167,31.54,25.232,Yes,1.0
177957656,4,15.4833,20.09,72.324,No,0.214082462253
177962879,8,29.5325,34.06,104.450666667,No,0.282741134571
177963110,20,80.4133,137.83,202.150666667,No,0.397788942901
177963494,20,49.735,86.43,126.764,No,0.392343252027
177965305,8,31.8167,40.54,124.322666667,No,0.255920347054
177969081,23,42.05249,-1.58,-1.68533333333,Yes,-24.95203125
177969707,22,7.9167,16.0,19.2,No,0.412328125
177971994,20,22.7834,29.23,42.8706666667,No,0.531444966255
177982839,16,39.172994,35.55,71.1,No,0.550956315049
177984148,25,24.324133,31.84,25.472,No,0.954936125942
177984784,20,41.2833,53.71,78.7746666667,No,0.524068228364
177985387,20,72.8,99.63,146.124,No,0.498207002272
177989074,7,19.5698841,35.34,113.088,No,0.173050050403
177990919,22,66.8265999,167.38,200.856,No,0.332709004959
177992488,20,18.3699666,17.6,25.8133333333,No,0.711646433368
177994388,24,91.416633,190.2,177.52,No,0.514965260252
177995152-1,14,14.4167,17.3,39.2133333333,No,0.367647908875
177999203,5,51.0867,77.94,270.192,No,0.189075546278
178006794,20,18.33,36.5,53.5333333333,No,0.342403486924
178009775,25,41.76000005,83.89,67.112,No,0.62224341474
178027415,12,41.4897165,49.54,125.501333333,No,0.330591838334
178029213,12,28.1724666,30.46,77.1653333333,No,0.365092268549
178032172,21,26.65,36.6,48.8,No,0.546106557377
178033242,18,20.83,25.0,43.3333333333,No,0.480692307692
178033515,11,67.1776004,76.55,204.133333333,No,0.329086873285
178035153,20,86.65354155,98.46,144.408,No,0.600060533696
178038463,10,44.155,44.12,123.536,No,0.357426175366
178038996,20,37.575,47.99,70.3853333333,No,0.533847013582
178039293,20,46.6667,105.75,155.1,No,0.30088136686
178043039,20,14.6167,17.36,25.4613333333,No,0.57407441349
178044676,23,41.77086675,57.36,61.184,No,0.682708988461
178044869-1,23,23.3095668,25.7,27.4133333333,No,0.850300345331
178045042,11,22.02,45.08,120.213333333,No,0.183174356699
178045804,23,49.2617835,61.38,65.472,No,0.7524099386
178049557,6,12.450033,57.35,191.166666667,No,0.0651265893636
178049955-1,11,81.02,124.91,333.093333333,No,0.243235129293
178051493,8,39.88,46.3,141.986666667,No,0.280871443328
178062838,4,30.06,27.0,97.2,No,0.309259259259
178064330,8,39.7673165,43.13,132.265333333,No,0.300663185869
178066569,25,26.6667,22.44,17.952,Yes,1.0
178069733,23,17.5,26.39,28.1493333333,No,0.621684350133
178072023,4,22.5675,17.42,62.712,No,0.359859357061
178072589,4,78.999933,98.26,353.736,No,0.223330203881
178081057,8,37.5,36.35,111.473333333,No,0.33640332516
178083731,10,46.63324175,41.25,115.5,No,0.403751010823
178088769,20,20.6417,30.48,44.704,No,0.461741678597
178091968,22,25.0,49.65,59.58,No,0.419603893924
178092016,20,19.1667,11.0,16.1333333333,Yes,1.0
178102075,12,31.55,39.45,99.94,No,0.315689413648
178105078,5,32.9166,37.5,130.0,No,0.253204615385
178113341,17,26.36,27.74,51.7813333333,No,0.509063755279
178114455,8,55.9,145.93,447.518666667,No,0.124910990677
178114955,17,101.133367,172.89,322.728,No,0.313370290151
178122228,20,28.2783,49.93,73.2306666667,No,0.386153797134
178123854,25,26.058367,29.53,23.624,Yes,1.0
178138180,4,16.36621255,16.6694,60.00984,No,0.272725482188
178142686,8,13.2887,17.24,52.8693333333,No,0.251349868859
178143438,18,50.81895845,54.94,95.2293333333,No,0.533648159356
178143494,8,68.9601,35.02,107.394666667,No,0.642118478882
178145305,16,41.844633,85.92,171.84,No,0.243509270251
178146373,16,12.2167,24.67,49.34,No,0.247602351034
178150471,16,14.6167,18.63,37.26,No,0.392289318304
178151778,20,52.62,85.94,126.045333333,No,0.417468847187
178155670,13,24.20295005,28.02,67.248,No,0.35990587155
178156353,23,27.5167,48.01,51.2106666667,No,0.537323604457
178156751,20,210.4370833,309.92,454.549333333,No,0.462957632688
178160860,18,47.006033,73.16,126.810666667,No,0.370678857194
178164046,8,70.44833,127.24,390.202666667,No,0.180542922994
178171034,11,72.503601,79.76,212.693333333,No,0.340883279526
178173252-2,4,26.6667,19.06,68.616,No,0.388636761105
178177267,20,20.6417,43.32,63.536,No,0.324881956686
178179394-1,24,38.12087505,100.39,93.6973333333,No,0.406851227178
178182991,4,21.67,26.0,93.6,No,0.231517094017
178185596,18,28.38666,62.11,107.657333333,No,0.263676046221
178185916,23,8.9167,13.2,14.08,No,0.633288352273
178190855,14,128.390873,181.18,410.674666667,No,0.312634022552
178191925,6,31.16499,24.9,83.0,No,0.375481807229
178192926,25,20.6417,35.82,28.656,No,0.7203273311
178193154,8,111.8280841,62.95,193.046666667,No,0.579280057154
178195521,20,71.275367,85.39,125.238666667,No,0.569116303272
178197498,5,26.6,30.0,104.0,No,0.255769230769
178199649,24,31.983367,54.15,50.54,No,0.63283274634
178199730,11,27.6542835,36.44,97.1733333333,No,0.284587165546
178200778,11,43.4383,54.42,145.12,No,0.299326764057
178205693,20,24.0833,29.8,43.7066666667,No,0.551021201952
178210350,12,7.9167,14.49,36.708,No,0.215666884603
178211146,22,138.6836835,231.62,277.944,No,0.498962681331
178211828,4,25.0,40.0,144.0,No,0.173611111111
178212078,11,15.7459334,13.35,35.6,No,0.4423015
178213137-1,14,14.308367,0.0,0.0,Yes,1.0
178215117,4,24.19417,26.1,93.96,No,0.257494359302
178215333,3,24.0833,28.9,107.893333333,No,0.223213976767
178217653,5,42.52125,55.07,190.909333333,No,0.222730074311
178218267,4,70.1529005,84.59,304.524,No,0.230369036595
178219473,5,17.372,21.51,74.568,No,0.232968565605
178221171,20,31.141633,24.3,35.64,No,0.873783193042
178224005,12,63.236667,289.28,732.842666667,No,0.0862895541926
178229384,5,115.656633,80.46,278.928,No,0.41464690888
178237817,10,55.100067,77.02,215.656,No,0.255499809882
178239068,3,25.0,30.0,112.0,No,0.223214285714
178246103,17,25.05,-3.03,-5.656,Yes,-4.42892503536
178246556,16,29.7750334,75.35,150.7,No,0.197578191108
178247137,23,48.5901171,56.84,60.6293333333,No,0.801429183344
178247217,20,41.73,121.24,177.818666667,No,0.234677274227
178247320,20,36.67,45.1,66.1466666667,No,0.554374118121
178248876-1,11,31.8167,0.0,0.0,Yes,1.0
178251768,24,14.17,18.4,17.1733333333,No,0.825116459627
178252816,18,44.6724666,88.3,153.053333333,No,0.291875162906
178257548,6,59.2861,72.16,240.533333333,No,0.24647768847
178263693,17,44.2825,42.18,78.736,No,0.562417445641
178268563,17,20.55,42.7,79.7066666667,No,0.257820341251
178275073,4,24.2392001,20.88,75.168,No,0.322467008567
178275835,12,23.566633,61.4,155.546666667,No,0.151508441197
178279384,5,24.1314666,23.47,81.3626666667,No,0.296591392449
178280514,4,36.3834,89.05,320.58,No,0.113492419989
178282390-1,14,26.05,0.0,0.0,Yes,1.0
178282550-1,14,28.0667,0.0,0.0,Yes,1.0
178283846-1,14,15.4987833,0.0,0.0,Yes,1.0
178288169,25,16.2452332,24.03,19.224,No,0.845049583854
178296249,14,33.94666,32.0,72.5333333333,No,0.468014613971
178302884,11,42.1667,185.0,493.333333333,No,0.0854730405405
178309052,5,49.17,59.0,204.533333333,No,0.240400912647
178309916,20,14.5833,27.5,40.3333333333,No,0.361569421488
178311578-1,14,46.0,0.0,0.0,Yes,1.0
178311794,14,47.8288833,57.89,131.217333333,No,0.364501259742
178323492,5,62.0572666,66.05,228.973333333,No,0.271023990858
178326031-1,14,25.4166,0.0,0.0,Yes,1.0
178326064,23,26.6667,74.06,78.9973333333,No,0.337564559141
178329443,22,38.7417001,-22.73,-27.276,Yes,-1.42035856064
178330684,20,32.6833,49.3,72.3066666667,No,0.452009496589
178334644,14,46.4970334,0.0,0.0,Yes,1.0
178339434,19,178.354967,106.5,170.4,Yes,1.0
178346660,5,21.715,26.8,92.9066666667,No,0.233729190586
178350279,4,20.7036251,17.34,62.424,No,0.331661301743
178352759,25,39.1808667,100.71,80.568,No,0.486308046619
178356571,5,29.12875,60.0,208.0,No,0.140042067308
178358404,19,40.47732505,41.23,65.968,No,0.613590302116
178359427,16,97.45,208.55,417.1,No,0.233637017502
178361001-1,14,10.8334,0.0,0.0,Yes,1.0
178363478,9,12.5,24.62,72.2186666667,No,0.173085444206
178372753,11,75.5,83.77,223.386666667,No,0.337978990092
178374131,4,26.6667,19.0,68.4,No,0.389864035088
178375585,3,38.1889334,34.67,129.434666667,No,0.295044089682
178377861,14,26.933367,27.34,61.9706666667,No,0.434614769353
178378339,15,13.05,23.69,50.5386666667,No,0.258218130013
178379227,23,16.3833,19.11,20.384,No,0.803733320251
178380811,22,18.9167,16.95,20.34,No,0.930024582104
178385429-1,11,16.2624666,0.0,0.0,Yes,1.0
178386873,4,43.766633,46.11,165.996,No,0.263660768934
178396648,5,36.62,61.06,211.674666667,No,0.173001335383
178403660,22,37.9276082,37.84,45.408,No,0.835262689394
178414538,23,7.9167,11.2,11.9466666667,No,0.662670200893
178419760,20,37.5334,102.38,150.157333333,No,0.24996048589
178422221,7,18.581033,18.65,59.68,No,0.311344386729
178422710,20,93.82288325,143.07,209.836,No,0.447124817715
178426112,4,94.65465,90.81,326.916,No,0.289538138237
178431459,20,44.400199,31.1,45.6133333333,No,0.973403953522
178432676,23,28.33,60.0,64.0,No,0.44265625
178440847,16,31.36,0.0,0.0,Yes,1.0
178441417,20,23.566633,31.95,46.86,No,0.50291577038
178442667,8,33.39666,38.0,116.533333333,No,0.286584610984
178443704,23,25.4675334,29.25,31.2,No,0.816267096154
178444125,20,24.21834,27.12,39.776,No,0.608868161706
178444283,20,26.933367,25.6,37.5466666667,No,0.717330442116
178448414,25,48.2959835,0.0,0.0,Yes,1.0
178449879,20,45.0187835,61.05,89.54,No,0.50277846214
178457697,23,7.9167,33.7,35.9466666667,No,0.220234606825
